variant,Totalvalue,Vrijstand,waterPieces,waterarea
40,16183055.81,236.3788755,2,"[7287, 11913]"
40,16182788.92,216.9423308,2,"[8669, 10531]"
40,16182647.67,246.6663637,4,"[3695, 6924, 1581, 7000]"
40,16182399.19,241.4496605,2,"[3204, 15996]"
40,16182172.02,217.1877296,4,"[17383, 303, 300, 1214]"
40,16182129.6,226.6934748,3,"[8207, 1147, 9846]"
40,16181725.75,237.7231674,2,"[14309, 4891]"
40,16181704.75,232.4207386,2,"[5493, 13707]"
40,16181544.17,242.0279985,4,"[6280, 3738, 7726, 1456]"
40,16181267.38,241.332406,4,"[1210, 15996, 969, 1025]"
40,16181057.14,216.7657936,4,"[15280, 483, 1945, 1492]"
40,16180474.99,241.8423676,4,"[7536, 6872, 2549, 2243]"
40,16180465.9,243.1858349,1,[19200]
40,16180022.44,235.8406111,3,"[1852, 10129, 7219]"
40,16179579.29,220.5496581,2,"[9980, 9220]"
40,16179487.5,221.8125007,4,"[8222, 5126, 899, 4953]"
40,16179252.2,248.8349748,2,"[16033, 3167]"
40,16179035.05,239.1744051,2,"[4144, 15056]"
40,16178557.68,230.829761,1,[19200]
40,16178173.04,227.7905726,2,"[2514, 16686]"
40,16177738.92,241.4348935,2,"[1432, 17768]"
40,16177401.17,248.8690298,3,"[10447, 7182, 1571]"
40,16177323.72,220.3023789,2,"[1658, 17542]"
40,16177225.08,238.8284741,1,[19200]
40,16176956.36,234.4751492,3,"[5422, 2323, 11455]"
40,16176867.31,239.3027186,4,"[12161, 4431, 90, 2518]"
40,16176268.96,239.8011033,1,[19200]
40,16176171.91,213.8113343,4,"[1651, 3939, 10130, 3480]"
40,16176107.21,238.8639465,4,"[11156, 2956, 959, 4129]"
40,16174666.02,234.0498756,3,"[13872, 2251, 3077]"
40,16174656.39,244.7848675,2,"[1161, 18039]"
40,16174488.65,238.7022871,3,"[16892, 1993, 315]"
40,16174239.53,226.0363991,1,[19200]
40,16174173.2,223.6001273,3,"[320, 9232, 9648]"
40,16173875.84,239.9765241,1,[19200]
40,16173329.95,222.6080798,2,"[17625, 1575]"
40,16173258.17,248.9173543,1,[19200]
40,16172580.83,233.599903,3,"[5539, 13531, 130]"
40,16172552.51,228.2805797,1,[19200]
40,16172434.78,236.9962452,4,"[13845, 2962, 169, 2224]"
40,16171945.46,233.5409936,1,[19200]
40,16171806.84,244.2023116,2,"[5333, 13867]"
40,16171161.12,231.4548309,2,"[7314, 11886]"
40,16171052.1,251.078341,4,"[7135, 5047, 6640, 378]"
40,16170677.5,220.401798,1,[19200]
40,16170141.54,236.2881872,1,[19200]
40,16169809.75,230.3459245,4,"[8453, 3461, 2182, 5104]"
40,16169808.57,244.7766459,4,"[12515, 5412, 501, 772]"
40,16169547.31,227.1359436,2,"[15570, 3630]"
40,16169413.42,239.2132748,3,"[5360, 667, 13173]"
40,16169279.3,231.5683335,3,"[9907, 7594, 1699]"
40,16169077.99,225.2021611,3,"[16468, 940, 1792]"
40,16169015.17,229.8359907,4,"[17288, 372, 967, 573]"
40,16169002.47,239.6721074,1,[19200]
40,16168958.89,239.0045224,1,[19200]
40,16168512.14,247.9747557,4,"[11754, 1174, 893, 5379]"
40,16167669.78,225.4312955,1,[19200]
40,16167657.54,230.9068301,4,"[11283, 3749, 3236, 932]"
40,16167354.94,226.9067309,3,"[15662, 1684, 1854]"
40,16167328,243.419704,3,"[16460, 2514, 226]"
40,16166347.79,224.5341128,1,[19200]
40,16165885.18,239.7970115,1,[19200]
40,16165476.63,230.3044442,2,"[13834, 5366]"
40,16165350.18,248.6671521,3,"[2824, 11951, 4425]"
40,16165249.44,236.6661214,1,[19200]
40,16165194.43,240.9428986,1,[19200]
40,16164398.95,240.0659762,3,"[2311, 12608, 4281]"
40,16164257.97,217.609598,1,[19200]
40,16164167.52,231.5988242,2,"[16772, 2428]"
40,16164062.49,236.3344581,4,"[10809, 4203, 714, 3474]"
40,16164010.73,230.081705,1,[19200]
40,16163176.16,240.1027795,3,"[465, 13526, 5209]"
40,16162518.63,227.5773249,3,"[18076, 730, 394]"
40,16162498.98,216.652274,1,[19200]
40,16162297.14,237.7609232,4,"[13055, 5710, 328, 107]"
40,16162289.86,241.3982174,3,"[9701, 2276, 7223]"
40,16162011.27,237.3158967,2,"[17029, 2171]"
40,16160776.4,229.931168,1,[19200]
40,16160738.95,237.7705294,3,"[8879, 1624, 8697]"
40,16160615.22,243.0831314,3,"[9446, 7170, 2584]"
40,16160174.2,243.400395,3,"[6184, 4888, 8128]"
40,16160163.81,237.6091148,2,"[3070, 16130]"
40,16160010.45,221.0775194,1,[19200]
40,16159693.14,218.1461979,1,[19200]
40,16159486.96,223.3854604,4,"[14411, 3051, 939, 799]"
40,16159191.04,240.1452453,1,[19200]
40,16159128.25,230.6520869,3,"[10527, 1126, 7547]"
40,16159100.44,227.3830924,4,"[16522, 1312, 779, 587]"
40,16159066.26,230.8860627,4,"[9680, 3067, 1957, 4496]"
40,16159063.88,226.4134269,4,"[17924, 306, 433, 537]"
40,16158349.44,242.0845539,4,"[19064, 2, 30, 104]"
40,16158348.01,234.80292,4,"[15324, 1671, 1520, 685]"
40,16157735.01,224.4517408,4,"[16351, 491, 1888, 470]"
40,16157662.5,243.8009086,4,"[15216, 791, 1087, 2106]"
40,16157645.49,232.9633625,1,[19200]
40,16157633.11,245.1426448,2,"[9361, 9839]"
40,16157558.26,230.9799982,4,"[8255, 4349, 3251, 3345]"
40,16157353.84,227.9227986,4,"[5470, 12432, 586, 712]"
40,16157045.2,235.7176668,3,"[5190, 422, 13588]"
40,16157025.8,233.4255185,3,"[16346, 2783, 71]"
40,16156690.34,238.9828401,2,"[9759, 9441]"
40,16156359.69,233.9302869,3,"[9948, 3247, 6005]"
40,16156166.29,243.9745799,1,[19200]
40,16156102.18,254.5431176,4,"[14919, 2295, 665, 1321]"
40,16155850.58,222.731861,4,"[2848, 14264, 325, 1763]"
40,16155558.72,230.4066767,1,[19200]
40,16155484.18,230.7114087,4,"[4423, 4168, 3257, 7352]"
40,16155102.42,227.7723634,2,"[12364, 6836]"
40,16154764.14,247.9467174,1,[19200]
40,16154561.86,237.423438,4,"[14068, 838, 2670, 1624]"
40,16153986.1,238.3391426,3,"[14515, 2558, 2127]"
40,16153805.01,215.9718252,3,"[15263, 3437, 500]"
40,16153686.18,233.8165735,3,"[16536, 6, 2658]"
40,16153545.02,235.0128389,1,[19200]
40,16153490.81,218.5241622,2,"[18561, 639]"
40,16153399.87,237.9179267,4,"[16716, 228, 276, 1980]"
40,16153210.67,241.0061075,1,[19200]
40,16153074.06,239.4208625,1,[19200]
40,16152925.63,231.8399111,4,"[10795, 183, 4953, 3269]"
40,16152883.31,229.5078571,1,[19200]
40,16152532.27,211.5217402,2,"[4023, 15177]"
40,16152423.78,230.8242243,3,"[16086, 754, 2360]"
40,16150809.61,245.8718201,2,"[16431, 2769]"
40,16150641.35,231.7473251,1,[19200]
40,16149931.62,218.7551525,4,"[7459, 4610, 486, 6645]"
40,16148932.6,250.5451203,4,"[8043, 1361, 9347, 449]"
40,16148185.32,236.7630334,3,"[3373, 4682, 11145]"
40,16147750.21,219.324964,2,"[6768, 12432]"
40,16147528.97,227.3076063,2,"[17994, 1206]"
40,16147282.71,234.3243496,3,"[8064, 4927, 6209]"
40,16147253.63,220.9829232,2,"[12665, 6535]"
40,16146675.88,229.2844024,2,"[15620, 3580]"
40,16146432.02,225.87167,3,"[10608, 56, 8536]"
40,16146178.27,235.6842726,1,[19200]
40,16145235.22,224.6233929,4,"[16681, 196, 1292, 1031]"
40,16145218.21,232.2668447,4,"[4509, 1550, 2455, 10686]"
40,16145152,232.9342359,4,"[683, 899, 5393, 12225]"
40,16144496.42,231.9884463,4,"[2132, 1196, 5889, 9983]"
40,16144462.5,234.771569,3,"[2997, 3350, 12853]"
40,16144123.92,230.6486903,2,"[9471, 9729]"
40,16144072.27,236.4597302,3,"[10574, 3163, 5463]"
40,16143851.81,223.8708434,1,[19200]
40,16143600.26,232.5271247,1,[19200]
40,16142827.95,231.568129,4,"[9346, 4989, 3006, 1859]"
40,16142612.63,225.0164862,4,"[8453, 8046, 1316, 1385]"
40,16142185.49,248.0289247,1,[19200]
40,16141985.9,228.8341976,1,[19200]
40,16141616.55,234.8705549,4,"[17173, 1880, 90, 57]"
40,16140933.61,238.3030071,3,"[18661, 16, 523]"
40,16140055.23,237.1192389,1,[19200]
40,16140035.32,235.7099203,1,[19200]
40,16138312.92,226.2310206,1,[19200]
40,16137804.49,223.6410814,4,"[8615, 6480, 71, 4034]"
40,16137504.25,228.9931442,2,"[17726, 1474]"
40,16137399.19,229.0706202,1,[19200]
40,16137218.87,231.5610472,2,"[10366, 8834]"
40,16137155.66,229.1521913,4,"[13390, 2270, 1016, 2524]"
40,16136834.71,227.0022512,1,[19200]
40,16136645.74,250.4182226,3,"[15609, 1966, 1625]"
40,16135876.38,244.362408,2,"[17455, 1745]"
40,16135859.55,239.8083945,2,"[14893, 4307]"
40,16135680.24,237.4514027,1,[19200]
40,16135261.38,219.662594,2,"[1731, 17469]"
40,16133753.53,213.147522,2,"[3148, 16052]"
40,16133750.71,220.5065939,4,"[3634, 3120, 2195, 10251]"
40,16133544.09,230.3854253,3,"[16537, 15, 2648]"
40,16133325.36,223.1990181,1,[19200]
40,16133074.47,238.00362,4,"[10380, 4744, 3975, 101]"
40,16132997.6,227.6821683,1,[19200]
40,16132774.18,222.9357454,2,"[16201, 2999]"
40,16132441.82,233.5350008,2,"[3447, 15753]"
40,16131937.55,232.7607866,1,[19200]
40,16131326.25,249.4447349,2,"[6514, 12686]"
40,16130993.52,232.2956328,1,[19200]
40,16130643.22,241.083993,4,"[449, 3222, 3748, 11781]"
40,16130543.16,232.4110841,4,"[7749, 6249, 3477, 1725]"
40,16130471.79,237.8947886,1,[19200]
40,16130194.5,230.1758772,4,"[7294, 2101, 908, 8897]"
40,16129479.52,232.1067935,1,[19200]
40,16129394.54,217.3411522,3,"[5213, 12399, 1588]"
40,16129100.61,240.8441837,2,"[463, 18737]"
40,16129043.21,239.8436939,1,[19200]
40,16128725.61,242.221063,4,"[5486, 2808, 6141, 4765]"
40,16128400.66,226.658457,4,"[5655, 11391, 1738, 416]"
40,16127875.82,251.8093035,3,"[7556, 5472, 6172]"
40,16127754.04,229.3569667,4,"[2697, 9223, 326, 6954]"
40,16126880.07,231.3760577,4,"[6038, 11948, 999, 215]"
40,16126503.54,224.4122592,3,"[10795, 3444, 4961]"
40,16125360.89,226.2029497,3,"[17178, 1501, 521]"
40,16125049.26,213.298408,1,[19200]
40,16124999.53,220.0232077,3,"[6293, 12744, 163]"
40,16124618.67,219.6478281,3,"[17442, 428, 1330]"
40,16124436.21,226.0638757,2,"[5379, 13821]"
40,16123859.38,238.2681476,1,[19200]
40,16123738.31,234.062768,2,"[4698, 14502]"
40,16123147.61,231.0172976,3,"[13391, 5648, 161]"
40,16122942.72,234.2502809,1,[19200]
40,16122698.32,226.2716416,1,[19200]
40,16122542.34,242.9331544,2,"[12170, 7030]"
40,16122170.67,227.0495206,2,"[5459, 13741]"
40,16122066.67,234.5290269,3,"[9105, 2374, 7721]"
40,16121806.68,220.2926554,4,"[4657, 8154, 3797, 2592]"
40,16121294.3,224.8984798,2,"[12207, 6993]"
40,16121177.28,221.5948263,3,"[1036, 604, 17560]"
40,16120701.78,240.057156,2,"[8171, 11029]"
40,16120565.49,235.1256029,4,"[3340, 5108, 5541, 5211]"
40,16120271.42,233.5917202,2,"[11164, 8036]"
40,16119504.31,245.0139883,2,"[19056, 144]"
40,16119181.73,239.6430172,3,"[10311, 3542, 5347]"
40,16118859.1,244.7673934,1,[19200]
40,16118239.49,229.3525853,3,"[6760, 9886, 2554]"
40,16116149.99,235.6192912,1,[19200]
40,16116130.79,231.7834746,1,[19200]
40,16115304.98,234.3014134,3,"[4663, 2853, 11684]"
40,16115137.87,231.5495702,3,"[11900, 2096, 5204]"
40,16115125.14,228.7082039,1,[19200]
40,16114820.02,218.0407577,2,"[5289, 13911]"
40,16114819.37,235.0974067,1,[19200]
40,16114487.38,231.9516779,2,"[10596, 8604]"
40,16114256.27,239.4105711,2,"[6186, 13014]"
40,16114162.95,240.0886176,3,"[4827, 8149, 6224]"
40,16114120.3,234.1428293,1,[19200]
40,16114029.77,213.8896723,3,"[1721, 17206, 273]"
40,16113802.95,234.5975193,2,"[10349, 8851]"
40,16113505.49,234.6920526,3,"[10086, 8735, 379]"
40,16112954.08,231.3831465,2,"[16983, 2217]"
40,16112704.63,237.4130431,3,"[10185, 5357, 3658]"
40,16112629.11,234.4299514,3,"[8664, 5929, 4607]"
40,16112224.62,230.9845265,3,"[5016, 6259, 7925]"
40,16112011.49,227.0782755,1,[19200]
40,16111984.32,248.5266031,1,[19200]
40,16111872.49,244.0724889,3,"[9684, 1256, 8260]"
40,16111836.5,217.7446086,1,[19200]
40,16111737.19,245.0120831,2,"[17735, 1465]"
40,16111690.8,222.6855073,3,"[1529, 8256, 9415]"
40,16111317.14,219.9494138,3,"[16784, 1347, 1069]"
40,16110869.1,226.1990428,1,[19200]
40,16110857.16,244.7782243,1,[19200]
40,16110835.59,222.0837755,1,[19200]
40,16110502.59,221.5992707,3,"[13712, 4156, 1332]"
40,16110395.25,220.8813175,3,"[11914, 1899, 5387]"
40,16109800.35,234.2298477,3,"[7704, 9372, 2124]"
40,16109778.92,226.1164288,1,[19200]
40,16109595.53,217.8072478,3,"[16389, 759, 2052]"
40,16108899.16,226.2926149,1,[19200]
40,16108620.37,247.2231231,1,[19200]
40,16108424.73,233.1783038,1,[19200]
40,16108106.66,240.3515297,2,"[5903, 13297]"
40,16107808.76,236.8220465,3,"[10632, 5592, 2976]"
40,16107184.97,220.2295796,4,"[4977, 7947, 954, 5322]"
40,16106474.35,233.9848242,2,"[9548, 9652]"
40,16106377.56,227.2534071,3,"[17609, 13, 1578]"
40,16106369.82,217.8163171,1,[19200]
40,16106362.79,236.7438775,2,"[16059, 3141]"
40,16106259.93,228.2472428,1,[19200]
40,16106065.29,242.1810499,2,"[4397, 14803]"
40,16105870.73,231.5769959,2,"[13239, 5961]"
40,16105806.93,227.5229573,3,"[4645, 14124, 431]"
40,16105803.54,235.817804,4,"[7116, 3926, 2543, 5615]"
40,16105781.43,230.2100728,2,"[7481, 11719]"
40,16105617.48,235.8973119,1,[19200]
40,16105470.55,222.6898051,4,"[16582, 2268, 182, 168]"
40,16105300.38,236.5451068,1,[19200]
40,16105272.57,231.5482828,4,"[12948, 1572, 1696, 2984]"
40,16105074.29,233.1149747,3,"[18888, 184, 128]"
40,16104854.91,233.8510435,1,[19200]
40,16104699.97,226.9084348,2,"[18802, 398]"
40,16104522.14,221.2196587,2,"[10436, 8764]"
40,16104185.72,223.8017132,2,"[10907, 8293]"
40,16104158.07,235.2127959,3,"[4736, 1747, 12717]"
40,16103076.62,228.5419115,3,"[11646, 3349, 4205]"
40,16103028.61,207.1272357,3,"[5513, 12933, 754]"
40,16102697.3,232.4646953,1,[19200]
40,16102095.64,226.911681,4,"[12635, 1764, 2541, 2260]"
40,16102003.84,238.0165026,4,"[17509, 1563, 25, 103]"
40,16101582.76,229.5319618,4,"[10996, 3395, 217, 4592]"
40,16101377.27,236.6754923,3,"[5063, 2285, 11852]"
40,16101348.62,225.875216,2,"[9939, 9261]"
40,16101181.91,243.2523559,3,"[11692, 1800, 5708]"
40,16101065.25,248.6435871,1,[19200]
40,16100934.78,237.4614293,3,"[5033, 7902, 6265]"
40,16100443.77,219.1576419,3,"[10975, 2744, 5481]"
40,16100363.1,219.8414536,1,[19200]
40,16099977.52,241.5753556,1,[19200]
40,16099553.72,215.6146356,2,"[6004, 13196]"
40,16099123.33,236.6327433,4,"[15886, 58, 1455, 1801]"
40,16098489.81,223.1699406,2,"[1981, 17219]"
40,16097964.98,226.1912,1,[19200]
40,16097836.73,223.6530701,2,"[14022, 5178]"
40,16097780.7,230.4612291,2,"[12805, 6395]"
40,16097440.59,224.3184642,4,"[16647, 720, 684, 1149]"
40,16096747.25,238.9648391,4,"[2984, 12903, 1235, 2078]"
40,16096450.5,231.7297719,4,"[6708, 650, 10031, 1811]"
40,16096115.05,228.9760629,1,[19200]
40,16096106.21,228.7434165,1,[19200]
40,16095872.06,233.9578633,1,[19200]
40,16095235.21,236.916625,3,"[15014, 693, 3493]"
40,16095108.73,236.0239131,2,"[4486, 14714]"
40,16094626.07,232.1183729,2,"[18315, 885]"
40,16094482.5,240.9493076,4,"[18629, 169, 213, 189]"
40,16094223.61,216.0289732,1,[19200]
40,16094022.86,240.7884073,3,"[16602, 1807, 791]"
40,16093878.85,228.0047254,2,"[10261, 8939]"
40,16093727.82,229.7313101,1,[19200]
40,16093691.23,224.1052333,3,"[7475, 8034, 3691]"
40,16093013.29,228.1795242,2,"[14619, 4581]"
40,16092929.26,229.0980089,1,[19200]
40,16092661.82,225.801966,2,"[16089, 3111]"
40,16092292.12,233.2463465,1,[19200]
40,16092205.01,234.8457169,1,[19200]
40,16091966.85,233.099914,4,"[6074, 12685, 231, 210]"
40,16090788.4,217.9452492,1,[19200]
40,16090465.55,244.0416825,4,"[18525, 598, 69, 8]"
40,16090305.61,244.2819129,3,"[4164, 8079, 6957]"
40,16089687.82,236.4252088,2,"[17388, 1812]"
40,16089508.61,245.6026568,4,"[5846, 1394, 10313, 1647]"
40,16089397.74,241.5178344,1,[19200]
40,16089207.82,217.621401,3,"[2394, 6890, 9916]"
40,16089043.37,222.9772842,1,[19200]
40,16088894.86,238.8286459,2,"[199, 19001]"
40,16088685.58,230.6502179,3,"[16855, 1643, 702]"
40,16088172.26,246.0442748,1,[19200]
40,16088004.94,216.3931466,1,[19200]
40,16087852.88,232.6104427,3,"[15577, 2882, 741]"
40,16087715.44,242.7592975,2,"[17180, 2020]"
40,16087617.62,221.2845907,3,"[14383, 4750, 67]"
40,16086936.23,236.2972793,3,"[16960, 2002, 238]"
40,16086295.28,229.4062077,3,"[17403, 407, 1390]"
40,16085290.77,232.2136706,1,[19200]
40,16085225.33,235.9584222,3,"[6840, 8112, 4248]"
40,16085059.66,251.1610912,3,"[18658, 181, 361]"
40,16084882.01,224.4440227,4,"[10804, 3019, 4134, 1243]"
40,16084517.51,228.9937813,1,[19200]
40,16084459.65,234.7793438,2,"[12973, 6227]"
40,16083518.17,226.1022709,1,[19200]
40,16083433.68,231.6531241,2,"[13591, 5609]"
40,16083377.18,230.4650916,2,"[6999, 12201]"
40,16082982.39,233.0460376,1,[19200]
40,16082793.17,230.4449375,4,"[12345, 5242, 1117, 496]"
40,16082421.11,220.4964651,1,[19200]
40,16081748.37,223.8016608,3,"[11721, 416, 7063]"
40,16080963.67,231.9511055,4,"[13168, 4091, 245, 1696]"
40,16080809.9,239.2658387,4,"[11945, 5221, 2006, 28]"
40,16080720.37,228.5327051,1,[19200]
40,16080517.95,228.5789059,3,"[17651, 677, 872]"
40,16080162.25,238.5323038,3,"[11020, 290, 7890]"
40,16080035.62,223.8946695,1,[19200]
40,16080027.24,234.0550911,3,"[9714, 3341, 6145]"
40,16079792.57,225.6581948,2,"[12822, 6378]"
40,16079722.48,236.6742517,1,[19200]
40,16079709.49,232.6163343,1,[19200]
40,16079703.03,207.6196063,3,"[3519, 777, 14904]"
40,16079514.41,223.1502242,4,"[3834, 5595, 1707, 8064]"
40,16079263.77,230.2213839,1,[19200]
40,16079236.39,222.3258468,3,"[12309, 4815, 2076]"
40,16079183.89,220.5545174,2,"[15632, 3568]"
40,16079088.33,229.9875339,1,[19200]
40,16078864.66,237.3724749,3,"[15152, 1176, 2872]"
40,16078550.46,217.3627445,4,"[17303, 1261, 18, 618]"
40,16078007.91,218.0518065,4,"[16795, 2018, 255, 132]"
40,16077959.18,237.3719225,3,"[159, 1811, 17230]"
40,16077895.29,234.9221435,4,"[7282, 5337, 1303, 5278]"
40,16077650.81,245.9911022,4,"[18698, 374, 87, 41]"
40,16077640.46,224.8161803,4,"[15944, 1030, 77, 2149]"
40,16077152.87,227.8880542,2,"[9439, 9761]"
40,16077110.15,232.4002076,1,[19200]
40,16076669.11,241.7048627,1,[19200]
40,16076532.03,232.6696913,1,[19200]
40,16075861.15,233.0085171,3,"[9835, 473, 8892]"
40,16075218.71,224.3799362,1,[19200]
40,16075090.3,228.4087004,3,"[16921, 2183, 96]"
40,16074979.97,228.8409321,2,"[14729, 4471]"
40,16074880.23,212.6699333,4,"[7524, 6844, 2385, 2447]"
40,16074140.77,233.6850878,4,"[7051, 6661, 3390, 2098]"
40,16073252.19,218.0551466,2,"[14733, 4467]"
40,16072977.9,237.1981725,3,"[11339, 4590, 3271]"
40,16072683.22,230.2580655,2,"[3127, 16073]"
40,16072321.09,221.1948654,2,"[16861, 2339]"
40,16072261.64,232.7673952,4,"[13019, 4697, 914, 570]"
40,16072027.36,250.1160048,4,"[14164, 2138, 416, 2482]"
40,16071939.42,230.7970084,4,"[6570, 2362, 4529, 5739]"
40,16071771.7,224.3976603,2,"[3232, 15968]"
40,16071693.72,233.2694111,2,"[902, 18298]"
40,16071595.15,221.9070892,4,"[11466, 3024, 4381, 329]"
40,16071236.23,229.8189333,4,"[9208, 9643, 88, 261]"
40,16071062.71,224.2935166,3,"[15183, 1632, 2385]"
40,16070893.66,226.7298947,4,"[12736, 1194, 734, 4536]"
40,16070875.11,226.6019383,1,[19200]
40,16070659.17,247.4949391,1,[19200]
40,16070426.79,228.0232279,1,[19200]
40,16070411.6,233.1591507,3,"[2793, 10602, 5805]"
40,16070370.57,211.973976,1,[19200]
40,16070174.8,227.5210537,4,"[16939, 18, 301, 1942]"
40,16069780.48,223.7828462,1,[19200]
40,16069594.74,239.6077527,1,[19200]
40,16069554.11,223.1837429,2,"[13531, 5669]"
40,16069503.26,223.6343687,2,"[15926, 3274]"
40,16069374.16,233.5999678,2,"[4929, 14271]"
40,16069247.06,232.6712412,3,"[12342, 3483, 3375]"
40,16068732.18,225.2818617,3,"[9448, 8754, 998]"
40,16068645.5,206.745287,4,"[10477, 1176, 2718, 4829]"
40,16068545.4,231.3298023,3,"[12699, 339, 6162]"
40,16068447.07,224.115446,3,"[3165, 8927, 7108]"
40,16068174.45,227.665771,1,[19200]
40,16068174.34,229.6321398,4,"[14684, 313, 3327, 876]"
40,16067431.23,249.2930746,2,"[10909, 8291]"
40,16066890.96,226.7540034,2,"[7703, 11497]"
40,16066657.36,229.2605103,1,[19200]
40,16066386.48,229.90155,2,"[12976, 6224]"
40,16066333.64,244.1149437,1,[19200]
40,16066332.72,236.1988191,2,"[15367, 3833]"
40,16066179.11,235.0788918,4,"[2579, 10577, 159, 5885]"
40,16066175.41,224.783378,2,"[2594, 16606]"
40,16066060.74,229.5393935,1,[19200]
40,16065960,238,4,"[13649, 895, 973, 3683]"
40,16065881.46,240.9459847,3,"[2561, 11943, 4696]"
40,16065608.47,226.2020372,1,[19200]
40,16065567.02,226.678847,1,[19200]
40,16065488.33,223.917671,1,[19200]
40,16065317.19,232.3077361,1,[19200]
40,16064811.57,242.3555502,1,[19200]
40,16064512.61,206.0232786,3,"[4237, 10919, 4044]"
40,16064486.87,225.6456503,1,[19200]
40,16064485.65,233.9364772,1,[19200]
40,16064264.47,218.607136,4,"[10924, 117, 4184, 3975]"
40,16063024.07,238.4534727,3,"[15777, 1888, 1535]"
40,16062984.64,228.8309519,2,"[10104, 9096]"
40,16062903.25,237.6341737,2,"[4167, 15033]"
40,16062849.33,238.1359204,1,[19200]
40,16062723.71,233.7269208,3,"[13796, 3071, 2333]"
40,16062516.1,237.1828689,4,"[10761, 2348, 5193, 898]"
40,16062218.08,227.3909009,4,"[10224, 1841, 4053, 3082]"
40,16062037.47,223.5695337,4,"[3495, 9817, 365, 5523]"
40,16061797.27,232.0955871,3,"[17732, 609, 859]"
40,16061541.84,231.9813292,2,"[18124, 1076]"
40,16061437.62,228.8518829,2,"[14960, 4240]"
40,16061124.36,225.1390412,1,[19200]
40,16060757.02,239.0119442,4,"[15151, 1356, 1431, 1262]"
40,16060718.26,210.3851408,3,"[3902, 138, 15160]"
40,16060461.44,229.5517204,2,"[6747, 12453]"
40,16060416.57,232.2052362,1,[19200]
40,16060161.56,236.3969713,4,"[5877, 12247, 905, 171]"
40,16059805.5,232.2320989,3,"[17258, 1761, 181]"
40,16059783,222.8540777,2,"[9362, 9838]"
40,16059749.21,226.7397332,2,"[15091, 4109]"
40,16059554.98,221.6741918,2,"[4313, 14887]"
40,16059232.85,225.7037695,2,"[268, 18932]"
40,16059206.13,232.3390285,4,"[16820, 1766, 592, 22]"
40,16059131.23,214.1924332,4,"[16355, 2310, 103, 432]"
40,16059099.86,228.8901642,2,"[8463, 10737]"
40,16059083.52,230.4740194,3,"[3375, 11227, 4598]"
40,16059076.19,226.8915388,3,"[18598, 301, 301]"
40,16058795.97,225.8836854,1,[19200]
40,16058704.88,221.973222,1,[19200]
40,16058674.96,231.3067918,4,"[16960, 1864, 209, 167]"
40,16058661.84,237.711823,3,"[2624, 14690, 1886]"
40,16058513.09,223.1507102,2,"[16776, 2424]"
40,16058461.48,222.2549072,1,[19200]
40,16058254.19,221.9453089,4,"[10820, 203, 5350, 2827]"
40,16058083.69,235.3050367,1,[19200]
40,16058062.6,222.4707507,1,[19200]
40,16057777.72,223.8658223,2,"[6357, 12843]"
40,16057689.59,218.8088188,2,"[11130, 8070]"
40,16057443.67,228.8595165,1,[19200]
40,16056896.41,225.278527,1,[19200]
40,16056810.61,228.2941171,1,[19200]
40,16056683.31,223.7611042,3,"[1273, 16699, 1228]"
40,16056631.03,217.8139297,1,[19200]
40,16056541.1,234.7931905,4,"[15539, 97, 3329, 235]"
40,16056245.14,231.4335016,1,[19200]
40,16056237.8,229.6453087,2,"[18387, 813]"
40,16055207.17,224.5874247,2,"[5005, 14195]"
40,16055094.99,229.1544067,3,"[9478, 6986, 2736]"
40,16054893.72,241.5734051,3,"[1446, 2611, 15143]"
40,16054877.95,228.3918686,2,"[1210, 17990]"
40,16054539.04,244.8545706,1,[19200]
40,16054253.41,213.966941,1,[19200]
40,16053285.48,220.1858095,1,[19200]
40,16053231.51,230.7444654,4,"[874, 8668, 2339, 7319]"
40,16053105.36,213.892574,2,"[3962, 15238]"
40,16052941.36,236.4456507,4,"[9773, 6601, 1790, 1036]"
40,16051921.82,222.0311289,1,[19200]
40,16051817.64,232.8855873,1,[19200]
40,16051009.6,242.03381,2,"[16208, 2992]"
40,16050180.78,237.5158818,1,[19200]
40,16050137.64,228.5087205,3,"[6341, 11933, 926]"
40,16050033.09,239.6996985,3,"[7544, 6402, 5254]"
40,16050009.5,218.8781477,1,[19200]
40,16049927.6,216.0390925,2,"[18337, 863]"
40,16049278.66,223.5138782,2,"[9351, 9849]"
40,16049043.51,228.1427103,3,"[16737, 1071, 1392]"
40,16048770.89,236.1487859,3,"[2540, 4136, 12524]"
40,16048676.64,240.323512,2,"[11518, 7682]"
40,16048630.54,218.7255475,2,"[7610, 11590]"
40,16048276.7,234.9405499,1,[19200]
40,16047337.16,229.0481841,1,[19200]
40,16046288.74,222.8182272,4,"[652, 6234, 5423, 6891]"
40,16045681.69,221.2264418,1,[19200]
40,16045240.02,221.3854386,3,"[8918, 7217, 3065]"
40,16044780.77,223.6833471,2,"[7249, 11951]"
40,16044717.33,215.7026413,1,[19200]
40,16044567.58,221.2593795,3,"[6627, 3132, 9441]"
40,16044539.49,231.6521977,2,"[16419, 2781]"
40,16044201.09,231.3700031,3,"[11452, 2759, 4989]"
40,16043955.91,227.1520749,3,"[17697, 876, 627]"
40,16043920.7,216.8410427,1,[19200]
40,16043750.28,231.5231186,2,"[292, 18908]"
40,16043387.25,221.4118959,4,"[13699, 4009, 543, 949]"
40,16041906.37,227.2482811,1,[19200]
